Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary,Price,Make
22.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,56100.0,45200.0,101300.0,20000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,60200.0,40800.0,101000.0,27000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,3,No,No,Yes,55900.0,45500.0,101400.0,19000.0,Sedan
22.0,Male,Business,Married,Post Graduate,4,No,No,Yes,59600.0,40100.0,99700.0,30000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,2,No,No,Yes,58700.0,40900.0,99600.0,30000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,57600.0,40800.0,98400.0,25000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,56300.0,40500.0,96800.0,28000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,55400.0,40500.0,95900.0,31000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,54600.0,40200.0,94800.0,27000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,4,No,No,Yes,58000.0,35200.0,93200.0,30000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,No,No,Yes,52900.0,40400.0,93300.0,32000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,2,No,Yes,Yes,57300.0,35600.0,92900.0,31000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,59000.0,32200.0,91200.0,28000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,51200.0,40500.0,91700.0,27000.0,Sedan
22.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,56400.0,35000.0,91400.0,19000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,57300.0,32600.0,89900.0,28000.0,Hatchback
22.0,Female,Salaried,Married,Post Graduate,4,No,No,Yes,56600.0,32900.0,89500.0,28000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,58600.0,30700.0,89300.0,26000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,58600.0,30200.0,88800.0,23000.0,Sedan
22.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,58300.0,30300.0,88600.0,23000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,2,No,No,Yes,53800.0,400.0,54200.0,20000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,57600.0,30400.0,88000.0,22000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,55700.0,30600.0,86300.0,24000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,56600.0,28000.0,84600.0,32000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,No,No,Yes,52000.0,32700.0,84700.0,29000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,52900.0,32900.0,85800.0,28000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,54500.0,30500.0,85000.0,24000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,4,Yes,No,Yes,55400.0,28100.0,83500.0,33000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,53700.0,30400.0,84100.0,23000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,54500.0,28500.0,83000.0,30000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,No,No,Yes,52800.0,30300.0,83100.0,24000.0,Hatchback
22.0,Female,Salaried,Married,Post Graduate,2,No,No,Yes,52500.0,30600.0,83100.0,23000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,No,Yes,Yes,52300.0,30100.0,82400.0,22000.0,Hatchback
22.0,Male,Business,Married,Graduate,2,No,Yes,Yes,40100.0,40000.0,80100.0,26000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,51600.0,28000.0,79600.0,32000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,4,Yes,No,Yes,38700.0,40200.0,78900.0,30000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,52300.0,25600.0,77900.0,27000.0,Sedan
22.0,Male,Business,Married,Post Graduate,2,Yes,No,Yes,50200.0,25200.0,75400.0,21000.0,Sedan
22.0,Male,Business,Married,Post Graduate,3,Yes,No,Yes,50000.0,25800.0,75800.0,19000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,2,Yes,No,Yes,34400.0,40000.0,74400.0,28000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,2,No,No,Yes,39800.0,700.0,40500.0,18000.0,Sedan
22.0,Male,Salaried,Married,Graduate,3,No,No,Yes,33800.0,40500.0,74300.0,24000.0,Sedan
22.0,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,38300.0,32000.0,70300.0,29000.0,Sedan
22.0,Male,Business,Married,Graduate,3,No,No,Yes,34800.0,35700.0,70500.0,20000.0,Hatchback
22.0,Male,Business,Married,Graduate,2,Yes,No,Yes,38500.0,30000.0,68500.0,22000.0,Hatchback
22.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,40100.0,27800.0,67900.0,32000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,2,No,No,Yes,36500.0,30200.0,66700.0,22000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,34900.0,30900.0,65800.0,25000.0,Hatchback
22.0,Male,Business,Married,Graduate,3,Yes,No,Yes,33300.0,30500.0,63800.0,25000.0,Hatchback
22.0,Female,Salaried,Married,Graduate,3,No,No,Yes,34800.0,28100.0,62900.0,31000.0,Hatchback
22.0,Male,Business,Married,Graduate,3,Yes,Yes,Yes,31300.0,30900.0,62200.0,23000.0,Sedan
22.0,Male,Business,Married,Post Graduate,4,Yes,No,No,60500.0,0.0,60500.0,29000.0,Sedan
22.0,Male,Salaried,Married,Graduate,2,No,No,Yes,32100.0,28100.0,60200.0,27000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,4,Yes,No,No,59800.0,20225.5593220339,59800.0,32000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,No,No,No,59900.0,0.0,59900.0,21000.0,Sedan
22.0,Male,Business,Married,Post Graduate,1,Yes,No,No,59200.0,0.0,59200.0,21000.0,Sedan
22.0,Male,Business,Single,Post Graduate,2,Yes,No,No,59600.0,0.0,59600.0,20000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,Yes,No,No,58500.0,0.0,58500.0,29000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,1,Yes,No,No,58300.0,0.0,58300.0,25000.0,Hatchback
22.0,Male,Business,Married,Graduate,3,Yes,No,Yes,32600.0,20225.5593220339,59300.0,20000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,2,No,No,Yes,33200.0,25700.0,58900.0,19000.0,Sedan
22.0,Male,Business,Married,Post Graduate,4,No,Yes,No,57100.0,0.0,57100.0,32000.0,Hatchback
22.0,Male,Business,Single,Post Graduate,2,Yes,No,No,57100.0,0.0,57100.0,23000.0,Hatchback
22.0,Male,Business,Single,Post Graduate,2,No,No,No,56600.0,0.0,56600.0,29000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,No,No,No,56400.0,0.0,56400.0,22000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,4,Yes,No,No,55300.0,0.0,55300.0,29000.0,Hatchback
22.0,Male,Salaried,Single,Post Graduate,2,Yes,No,No,55200.0,0.0,55200.0,27000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,No,No,No,53100.0,0.0,53100.0,26000.0,Hatchback
22.0,Male,Salaried,Single,Post Graduate,2,Yes,No,No,53200.0,0.0,53200.0,26000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,No,No,No,53700.0,20225.5593220339,53700.0,25000.0,Hatchback
22.0,Male,Salaried,Married,Post Graduate,3,Yes,No,No,53800.0,0.0,53800.0,18000.0,Sedan
22.0,Male,Business,Single,Post Graduate,2,Yes,No,No,52100.0,20225.5593220339,52100.0,30000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,3,Yes,No,No,52100.0,20225.5593220339,52100.0,28000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,2,Yes,No,No,52500.0,0.0,52500.0,18000.0,Sedan
22.0,Male,Business,Married,Post Graduate,4,No,No,No,51200.0,0.0,51200.0,32000.0,Hatchback
22.0,Male,Salaried,Single,Post Graduate,0,Yes,Yes,No,51900.0,0.0,51900.0,23000.0,Hatchback
22.0,Male,Business,Married,Post Graduate,2,Yes,No,No,51300.0,0.0,51300.0,22000.0,Sedan
22.0,Male,Salaried,Married,Post Graduate,3,No,Yes,No,51900.0,0.0,51900.0,19000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,3,No,No,No,40000.0,0.0,40000.0,24000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,3,No,No,No,39600.0,0.0,39600.0,24000.0,Hatchback
22.0,Male,Salaried,Single,Graduate,0,Yes,Yes,No,39700.0,20225.5593220339,39700.0,23000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,3,No,Yes,No,38000.0,20225.5593220339,38000.0,23000.0,Sedan
22.0,Male,Salaried,Married,Graduate,3,No,Yes,No,38600.0,0.0,38600.0,22000.0,Hatchback
22.0,Male,Business,Single,Graduate,0,Yes,No,No,38000.0,0.0,38000.0,21000.0,Hatchback
22.0,Male,Business,Married,Graduate,3,No,No,No,36000.0,0.0,36000.0,33000.0,Hatchback
22.0,Male,Business,Single,Graduate,2,Yes,No,No,36700.0,0.0,36700.0,24000.0,Hatchback
22.0,Male,Business,Married,Graduate,3,Yes,No,No,36000.0,0.0,36000.0,23000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,3,Yes,Yes,No,34700.0,0.0,34700.0,20000.0,Sedan
22.0,Male,Salaried,Married,Graduate,3,Yes,No,No,34000.0,0.0,34000.0,19000.0,Hatchback
22.0,Male,Salaried,Single,Graduate,2,No,Yes,No,33300.0,0.0,33300.0,27000.0,Hatchback
22.0,Male,Business,Married,Graduate,4,No,No,No,32000.0,20225.5593220339,32000.0,31000.0,Hatchback
22.0,Male,Business,Single,Graduate,2,No,Yes,No,32900.0,0.0,32900.0,30000.0,Hatchback
22.0,Male,Business,Married,Graduate,3,Yes,Yes,No,32200.0,20225.5593220339,32200.0,24000.0,Hatchback
22.0,Male,Salaried,Married,Graduate,4,No,No,No,31600.0,0.0,31600.0,31000.0,Hatchback
